"x" "y" "z"
"4297" "-148.064788355545" "65.1893111830721" "ARFU2"
"4298" "-148.064787224091" "65.1893111830721" "ARLA2"
"4299" "-148.064786092636" "65.1893111830721" "asachr"
"4300" "-148.064784961182" "65.1893111830721" "aulpal"
"4301" "-148.064783829727" "65.1893111830721" "aultur"
"4302" "-148.064782698273" "65.1893111830721" "bare rock"
"4303" "-148.064781566818" "65.1893111830721" "bare_soil"
"4304" "-148.064780435364" "65.1893111830721" "betnan"
"4305" "-148.064779303909" "65.1893111830721" "betneo"
"4306" "-148.064778172455" "65.1893111830721" "CAAQ"
"4307" "-148.064777041" "65.1893111830721" "calcan"
"4308" "-148.064775909545" "65.1893111830721" "carlin"
"4309" "-148.064774778091" "65.1893111830721" "carlyn"
"4310" "-148.064773646636" "65.1893111830721" "carram"
"4311" "-148.064772515182" "65.1893111830721" "castet"
"4312" "-148.064771383727" "65.1893111830721" "cerpur"
"4313" "-148.064770252273" "65.1893111830721" "cetisl"
"4314" "-148.064769120818" "65.1893111830721" "cetlae"
"4315" "-148.064767989364" "65.1893111830721" "claama"
"4316" "-148.064766857909" "65.1893111830721" "clacor"
"4317" "-148.064765726455" "65.1893111830721" "clagra"
"4318" "-148.064764595" "65.1893111830721" "clamit"
"4319" "-148.064763463545" "65.1893111830721" "claran"
"4320" "-148.064762332091" "65.1893111830721" "claste"
"4321" "-148.064761200636" "65.1893111830721" "clasty"
"4322" "-148.064760069182" "65.1893111830721" "clasul"
"4323" "-148.064758937727" "65.1893111830721" "claunc"
"4324" "-148.064795144273" "65.1893107077163" "dacarc"
"4325" "-148.064794012818" "65.1893107077163" "dead salix"
"4326" "-148.064792881364" "65.1893107077163" "dicranum"
"4327" "-148.064791749909" "65.1893107077163" "dryala"
"4328" "-148.064790618455" "65.1893107077163" "dryhyb"
"4329" "-148.064789487" "65.1893107077163" "dryoct"
"4330" "-148.064788355545" "65.1893107077163" "DUFI"
"4331" "-148.064787224091" "65.1893107077163" "empnig"
"4332" "-148.064786092636" "65.1893107077163" "equarv"
"4333" "-148.064784961182" "65.1893107077163" "equsyl"
"4334" "-148.064783829727" "65.1893107077163" "ERAN6"
"4335" "-148.064782698273" "65.1893107077163" "erivag"
"4336" "-148.064781566818" "65.1893107077163" "flaniv"
"4337" "-148.064780435364" "65.1893107077163" "gravel"
"4338" "-148.064779303909" "65.1893107077163" "grey_rhizocarpon"
"4339" "-148.064778172455" "65.1893107077163" "herlan"
"4340" "-148.064777041" "65.1893107077163" "hylspl"
"4341" "-148.064775909545" "65.1893107077163" "hypspl"
"4342" "-148.064774778091" "65.1893107077163" "icmeri"
"4343" "-148.064773646636" "65.1893107077163" "irisit"
"4344" "-148.064772515182" "65.1893107077163" "leddec"
"4345" "-148.064771383727" "65.1893107077163" "loipro"
"4346" "-148.064770252273" "65.1893107077163" "luparc"
"4347" "-148.064769120818" "65.1893107077163" "masric"
"4348" "-148.064767989364" "65.1893107077163" "melanelia"
"4349" "-148.064766857909" "65.1893107077163" "melhep"
"4350" "-148.064765726455" "65.1893107077163" "naparc"
"4351" "-148.064764595" "65.1893107077163" "neparc"
"4352" "-148.064763463545" "65.1893107077163" "orange_Porpidia"
"4353" "-148.064762332091" "65.1893107077163" "paramb"
"4354" "-148.064761200636" "65.1893107077163" "paromp"
"4355" "-148.064760069182" "65.1893107077163" "pedrac"
"4356" "-148.064758937727" "65.1893107077163" "pedsud"
"4357" "-148.064795144273" "65.1893102323606" "PEFR5"
"4358" "-148.064794012818" "65.1893102323606" "pelapt"
"4359" "-148.064792881364" "65.1893102323606" "pelleu"
"4360" "-148.064791749909" "65.1893102323606" "pelmal"
"4361" "-148.064790618455" "65.1893102323606" "pelsca"
"4362" "-148.064789487" "65.1893102323606" "petfri"
"4363" "-148.064788355545" "65.1893102323606" "picmar"
"4364" "-148.064787224091" "65.1893102323606" "pilaci"
"4365" "-148.064786092636" "65.1893102323606" "plagiomnium"
"4366" "-148.064784961182" "65.1893102323606" "plesch"
"4367" "-148.064783829727" "65.1893102323606" "poljun"
"4368" "-148.064782698273" "65.1893102323606" "polytrichum"
"4369" "-148.064781566818" "65.1893102323606" "popbal"
"4370" "-148.064780435364" "65.1893102323606" "quartz"
"4371" "-148.064779303909" "65.1893102323606" "raclan"
"4372" "-148.064778172455" "65.1893102323606" "rhigeo"
"4373" "-148.064777041" "65.1893102323606" "rhyrug"
"4374" "-148.064775909545" "65.1893102323606" "rosaci"
"4375" "-148.064774778091" "65.1893102323606" "rosasc"
"4376" "-148.064773646636" "65.1893102323606" "rubcam"
"4377" "-148.064772515182" "65.1893102323606" "rubcha"
"4378" "-148.064771383727" "65.1893102323606" "salala"
"4379" "-148.064770252273" "65.1893102323606" "salarb"
"4380" "-148.064769120818" "65.1893102323606" "salgla"
"4381" "-148.064767989364" "65.1893102323606" "sallan"
"4382" "-148.064766857909" "65.1893102323606" "Salova"
"4383" "-148.064765726455" "65.1893102323606" "salpul"
"4384" "-148.064764595" "65.1893102323606" "salric"
"4385" "-148.064763463545" "65.1893102323606" "SAPU15"
"4386" "-148.064762332091" "65.1893102323606" "SAPU6"
"4387" "-148.064761200636" "65.1893102323606" "sphagn"
"4388" "-148.064760069182" "65.1893102323606" "sphfus"
"4389" "-148.064758937727" "65.1893102323606" "spruce bark"
"4390" "-148.064795144273" "65.1893097570048" "stepas"
"4391" "-148.064794012818" "65.1893097570048" "stetas"
"4392" "-148.064792881364" "65.1893097570048" "toefeldia"
"4393" "-148.064791749909" "65.1893097570048" "tomnit"
"4394" "-148.064790618455" "65.1893097570048" "tragra"
"4395" "-148.064789487" "65.1893097570048" "umbarc"
"4396" "-148.064788355545" "65.1893097570048" "umbhyp"
"4397" "-148.064787224091" "65.1893097570048" "vaculi"
"4398" "-148.064786092636" "65.1893097570048" "vacvit"
"4399" "-148.064784961182" "65.1893097570048" "VAVI"
"4400" "-148.064783829727" "65.1893097570048" "wooly_salix"
"4401" "-148.064782698273" "65.1893097570048" "aleoch"
"4402" "-148.064781566818" "65.1893097570048" "alnfru"
"4403" "-148.064780435364" "65.1893097570048" "arccen"
"4404" "-148.064779303909" "65.1893097570048" "arcnig"
"4405" "-148.064778172455" "65.1893097570048" "arcrub"
"4406" "-148.064777041" "65.1893097570048" "arcsta"
"4407" "-148.064775909545" "65.1893097570048" "ARFU2"
"4408" "-148.064774778091" "65.1893097570048" "ARLA2"
"4409" "-148.064773646636" "65.1893097570048" "asachr"
"4410" "-148.064772515182" "65.1893097570048" "aulpal"
"4411" "-148.064771383727" "65.1893097570048" "aultur"
"4412" "-148.064770252273" "65.1893097570048" "bare rock"
"4413" "-148.064769120818" "65.1893097570048" "bare_soil"
"4414" "-148.064767989364" "65.1893097570048" "betnan"
"4415" "-148.064766857909" "65.1893097570048" "betneo"
"4416" "-148.064765726455" "65.1893097570048" "CAAQ"
"4417" "-148.064764595" "65.1893097570048" "calcan"
"4418" "-148.064763463545" "65.1893097570048" "carlin"
"4419" "-148.064762332091" "65.1893097570048" "carlyn"
"4420" "-148.064761200636" "65.1893097570048" "carram"
"4421" "-148.064760069182" "65.1893097570048" "castet"
"4422" "-148.064758937727" "65.1893097570048" "cerpur"
"4423" "-148.064795144273" "65.189309281649" "cetisl"
"4424" "-148.064794012818" "65.189309281649" "cetlae"
"4425" "-148.064792881364" "65.189309281649" "claama"
"4426" "-148.064791749909" "65.189309281649" "clacor"
"4427" "-148.064790618455" "65.189309281649" "clagra"
"4428" "-148.064789487" "65.189309281649" "clamit"
"4429" "-148.064788355545" "65.189309281649" "claran"
"4430" "-148.064787224091" "65.189309281649" "claste"
"4431" "-148.064786092636" "65.189309281649" "clasty"
"4432" "-148.064784961182" "65.189309281649" "clasul"
"4433" "-148.064783829727" "65.189309281649" "claunc"
"4434" "-148.064782698273" "65.189309281649" "dacarc"
"4435" "-148.064781566818" "65.189309281649" "dead salix"
"4436" "-148.064780435364" "65.189309281649" "dicranum"
"4437" "-148.064779303909" "65.189309281649" "dryala"
"4438" "-148.064778172455" "65.189309281649" "dryhyb"
"4439" "-148.064777041" "65.189309281649" "dryoct"
"4440" "-148.064775909545" "65.189309281649" "DUFI"
"4441" "-148.064774778091" "65.189309281649" "empnig"
"4442" "-148.064773646636" "65.189309281649" "equarv"
"4443" "-148.064772515182" "65.189309281649" "equsyl"
"4444" "-148.064771383727" "65.189309281649" "ERAN6"
"4445" "-148.064770252273" "65.189309281649" "erivag"
"4446" "-148.064769120818" "65.189309281649" "flaniv"
"4447" "-148.064767989364" "65.189309281649" "gravel"
"4448" "-148.064766857909" "65.189309281649" "grey_rhizocarpon"
"4449" "-148.064765726455" "65.189309281649" "herlan"
"4450" "-148.064764595" "65.189309281649" "hylspl"
"4451" "-148.064763463545" "65.189309281649" "hypspl"
"4452" "-148.064762332091" "65.189309281649" "icmeri"
"4453" "-148.064761200636" "65.189309281649" "irisit"
"4454" "-148.064760069182" "65.189309281649" "leddec"
"4455" "-148.064758937727" "65.189309281649" "loipro"
"4456" "-148.064795144273" "65.1893088062933" "luparc"
"4457" "-148.064794012818" "65.1893088062933" "masric"
"4458" "-148.064792881364" "65.1893088062933" "melanelia"
"4459" "-148.064791749909" "65.1893088062933" "melhep"
"4460" "-148.064790618455" "65.1893088062933" "naparc"
"4461" "-148.064789487" "65.1893088062933" "neparc"
"4462" "-148.064788355545" "65.1893088062933" "orange_Porpidia"
"4463" "-148.064787224091" "65.1893088062933" "paramb"
"4464" "-148.064786092636" "65.1893088062933" "paromp"
"4465" "-148.064784961182" "65.1893088062933" "pedrac"
"4466" "-148.064783829727" "65.1893088062933" "pedsud"
"4467" "-148.064782698273" "65.1893088062933" "PEFR5"
"4468" "-148.064781566818" "65.1893088062933" "pelapt"
"4469" "-148.064780435364" "65.1893088062933" "pelleu"
"4470" "-148.064779303909" "65.1893088062933" "pelmal"
"4471" "-148.064778172455" "65.1893088062933" "pelsca"
"4472" "-148.064777041" "65.1893088062933" "petfri"
"4473" "-148.064775909545" "65.1893088062933" "picmar"
"4474" "-148.064774778091" "65.1893088062933" "pilaci"
"4475" "-148.064773646636" "65.1893088062933" "plagiomnium"
"4476" "-148.064772515182" "65.1893088062933" "plesch"
"4477" "-148.064771383727" "65.1893088062933" "poljun"
"4478" "-148.064770252273" "65.1893088062933" "polytrichum"
"4479" "-148.064769120818" "65.1893088062933" "popbal"
"4480" "-148.064767989364" "65.1893088062933" "quartz"
"4481" "-148.064766857909" "65.1893088062933" "raclan"
"4482" "-148.064765726455" "65.1893088062933" "rhigeo"
"4483" "-148.064764595" "65.1893088062933" "rhyrug"
"4484" "-148.064763463545" "65.1893088062933" "rosaci"
"4485" "-148.064762332091" "65.1893088062933" "rosasc"
"4486" "-148.064761200636" "65.1893088062933" "rubcam"
"4487" "-148.064760069182" "65.1893088062933" "rubcha"
"4488" "-148.064758937727" "65.1893088062933" "salala"
"4489" "-148.064795144273" "65.1893083309375" "salarb"
"4490" "-148.064794012818" "65.1893083309375" "salgla"
"4491" "-148.064792881364" "65.1893083309375" "sallan"
"4492" "-148.064791749909" "65.1893083309375" "Salova"
"4493" "-148.064790618455" "65.1893083309375" "salpul"
"4494" "-148.064789487" "65.1893083309375" "salric"
"4495" "-148.064788355545" "65.1893083309375" "SAPU15"
"4496" "-148.064787224091" "65.1893083309375" "SAPU6"
"4497" "-148.064786092636" "65.1893083309375" "sphagn"
"4498" "-148.064784961182" "65.1893083309375" "sphfus"
"4499" "-148.064783829727" "65.1893083309375" "spruce bark"
"4500" "-148.064782698273" "65.1893083309375" "stepas"
"4501" "-148.064781566818" "65.1893083309375" "stetas"
"4502" "-148.064780435364" "65.1893083309375" "toefeldia"
"4503" "-148.064779303909" "65.1893083309375" "tomnit"
"4504" "-148.064778172455" "65.1893083309375" "tragra"
"4505" "-148.064777041" "65.1893083309375" "umbarc"
"4506" "-148.064775909545" "65.1893083309375" "umbhyp"
"4507" "-148.064774778091" "65.1893083309375" "vaculi"
"4508" "-148.064773646636" "65.1893083309375" "vacvit"
"4509" "-148.064772515182" "65.1893083309375" "VAVI"
"4510" "-148.064771383727" "65.1893083309375" "wooly_salix"
"4511" "-148.064770252273" "65.1893083309375" "aleoch"
"4512" "-148.064769120818" "65.1893083309375" "alnfru"
"4513" "-148.064767989364" "65.1893083309375" "arccen"
"4514" "-148.064766857909" "65.1893083309375" "arcnig"
"4515" "-148.064765726455" "65.1893083309375" "arcrub"
"4516" "-148.064764595" "65.1893083309375" "arcsta"
"4517" "-148.064763463545" "65.1893083309375" "ARFU2"
"4518" "-148.064762332091" "65.1893083309375" "ARLA2"
"4519" "-148.064761200636" "65.1893083309375" "asachr"
"4520" "-148.064760069182" "65.1893083309375" "aulpal"
"4521" "-148.064758937727" "65.1893083309375" "aultur"
"4522" "-148.064795144273" "65.1893078555817" "bare rock"
"4523" "-148.064794012818" "65.1893078555817" "bare_soil"
"4524" "-148.064792881364" "65.1893078555817" "betnan"
"4525" "-148.064791749909" "65.1893078555817" "betneo"
"4526" "-148.064790618455" "65.1893078555817" "CAAQ"
"4527" "-148.064789487" "65.1893078555817" "calcan"
"4528" "-148.064788355545" "65.1893078555817" "carlin"
"4529" "-148.064787224091" "65.1893078555817" "carlyn"
"4530" "-148.064786092636" "65.1893078555817" "carram"
"4531" "-148.064784961182" "65.1893078555817" "castet"
"4532" "-148.064783829727" "65.1893078555817" "cerpur"
"4533" "-148.064782698273" "65.1893078555817" "cetisl"
"4534" "-148.064781566818" "65.1893078555817" "cetlae"
"4535" "-148.064780435364" "65.1893078555817" "claama"
"4536" "-148.064779303909" "65.1893078555817" "clacor"
"4537" "-148.064778172455" "65.1893078555817" "clagra"
"4538" "-148.064777041" "65.1893078555817" "clamit"
"4539" "-148.064775909545" "65.1893078555817" "claran"
"4540" "-148.064774778091" "65.1893078555817" "claste"
"4541" "-148.064773646636" "65.1893078555817" "clasty"
"4542" "-148.064772515182" "65.1893078555817" "clasul"
"4543" "-148.064771383727" "65.1893078555817" "claunc"
"4544" "-148.064770252273" "65.1893078555817" "dacarc"
"4545" "-148.064769120818" "65.1893078555817" "dead salix"
"4546" "-148.064767989364" "65.1893078555817" "dicranum"
"4547" "-148.064766857909" "65.1893078555817" "dryala"
"4548" "-148.064765726455" "65.1893078555817" "dryhyb"
"4549" "-148.064764595" "65.1893078555817" "dryoct"
"4550" "-148.064763463545" "65.1893078555817" "DUFI"
"4551" "-148.064762332091" "65.1893078555817" "empnig"
"4552" "-148.064761200636" "65.1893078555817" "equarv"
"4553" "-148.064760069182" "65.1893078555817" "equsyl"
"4554" "-148.064758937727" "65.1893078555817" "ERAN6"
"4555" "-148.064795144273" "65.189307380226" "erivag"
"4556" "-148.064794012818" "65.189307380226" "flaniv"
"4557" "-148.064792881364" "65.189307380226" "gravel"
"4558" "-148.064791749909" "65.189307380226" "grey_rhizocarpon"
"4559" "-148.064790618455" "65.189307380226" "herlan"
"4560" "-148.064789487" "65.189307380226" "hylspl"
"4561" "-148.064788355545" "65.189307380226" "hypspl"
"4562" "-148.064787224091" "65.189307380226" "icmeri"
"4563" "-148.064786092636" "65.189307380226" "irisit"
"4564" "-148.064784961182" "65.189307380226" "leddec"
"4565" "-148.064783829727" "65.189307380226" "loipro"
"4566" "-148.064782698273" "65.189307380226" "luparc"
"4567" "-148.064781566818" "65.189307380226" "masric"
"4568" "-148.064780435364" "65.189307380226" "melanelia"
"4569" "-148.064779303909" "65.189307380226" "melhep"
"4570" "-148.064778172455" "65.189307380226" "naparc"
"4571" "-148.064777041" "65.189307380226" "neparc"
"4572" "-148.064775909545" "65.189307380226" "orange_Porpidia"
"4573" "-148.064774778091" "65.189307380226" "paramb"
"4574" "-148.064773646636" "65.189307380226" "paromp"
"4575" "-148.064772515182" "65.189307380226" "pedrac"
"4576" "-148.064771383727" "65.189307380226" "pedsud"
"4577" "-148.064770252273" "65.189307380226" "PEFR5"
"4578" "-148.064769120818" "65.189307380226" "pelapt"
"4579" "-148.064767989364" "65.189307380226" "pelleu"
"4580" "-148.064766857909" "65.189307380226" "pelmal"
"4581" "-148.064765726455" "65.189307380226" "pelsca"
"4582" "-148.064764595" "65.189307380226" "petfri"
"4583" "-148.064763463545" "65.189307380226" "picmar"
"4584" "-148.064762332091" "65.189307380226" "pilaci"
"4585" "-148.064761200636" "65.189307380226" "plagiomnium"
"4586" "-148.064760069182" "65.189307380226" "plesch"
"4587" "-148.064758937727" "65.189307380226" "poljun"
"4588" "-148.064795144273" "65.1893069048702" "polytrichum"
"4589" "-148.064794012818" "65.1893069048702" "popbal"
"4590" "-148.064792881364" "65.1893069048702" "quartz"
"4591" "-148.064791749909" "65.1893069048702" "raclan"
"4592" "-148.064790618455" "65.1893069048702" "rhigeo"
"4593" "-148.064789487" "65.1893069048702" "rhyrug"
"4594" "-148.064788355545" "65.1893069048702" "rosaci"
"4595" "-148.064787224091" "65.1893069048702" "rosasc"
"4596" "-148.064786092636" "65.1893069048702" "rubcam"
"4597" "-148.064784961182" "65.1893069048702" "rubcha"
"4598" "-148.064783829727" "65.1893069048702" "salala"
"4599" "-148.064782698273" "65.1893069048702" "salarb"
"4600" "-148.064781566818" "65.1893069048702" "salgla"
"4601" "-148.064780435364" "65.1893069048702" "sallan"
"4602" "-148.064779303909" "65.1893069048702" "Salova"
"4603" "-148.064778172455" "65.1893069048702" "salpul"
"4604" "-148.064777041" "65.1893069048702" "salric"
"4605" "-148.064775909545" "65.1893069048702" "SAPU15"
"4606" "-148.064774778091" "65.1893069048702" "SAPU6"
"4607" "-148.064773646636" "65.1893069048702" "sphagn"
"4608" "-148.064772515182" "65.1893069048702" "sphfus"
"4609" "-148.064771383727" "65.1893069048702" "spruce bark"
"4610" "-148.064770252273" "65.1893069048702" "stepas"
"4611" "-148.064769120818" "65.1893069048702" "stetas"
"4612" "-148.064767989364" "65.1893069048702" "toefeldia"
"4613" "-148.064766857909" "65.1893069048702" "tomnit"
"4614" "-148.064765726455" "65.1893069048702" "tragra"
"4615" "-148.064764595" "65.1893069048702" "umbarc"
"4616" "-148.064763463545" "65.1893069048702" "umbhyp"
"4617" "-148.064762332091" "65.1893069048702" "vaculi"
"4618" "-148.064761200636" "65.1893069048702" "vacvit"
"4619" "-148.064760069182" "65.1893069048702" "VAVI"
"4620" "-148.064758937727" "65.1893069048702" "wooly_salix"
"4621" "-148.064795144273" "65.1893064295144" "aleoch"
"4622" "-148.064794012818" "65.1893064295144" "alnfru"
"4623" "-148.064792881364" "65.1893064295144" "arccen"
"4624" "-148.064791749909" "65.1893064295144" "arcnig"
"4625" "-148.064790618455" "65.1893064295144" "arcrub"
"4626" "-148.064789487" "65.1893064295144" "arcsta"
"4627" "-148.064788355545" "65.1893064295144" "ARFU2"
"4628" "-148.064787224091" "65.1893064295144" "ARLA2"
"4629" "-148.064786092636" "65.1893064295144" "asachr"
"4630" "-148.064784961182" "65.1893064295144" "aulpal"
"4631" "-148.064783829727" "65.1893064295144" "aultur"
"4632" "-148.064782698273" "65.1893064295144" "bare rock"
"4633" "-148.064781566818" "65.1893064295144" "bare_soil"
"4634" "-148.064780435364" "65.1893064295144" "betnan"
"4635" "-148.064779303909" "65.1893064295144" "betneo"
"4636" "-148.064778172455" "65.1893064295144" "CAAQ"
"4637" "-148.064777041" "65.1893064295144" "calcan"
"4638" "-148.064775909545" "65.1893064295144" "carlin"
"4639" "-148.064774778091" "65.1893064295144" "carlyn"
"4640" "-148.064773646636" "65.1893064295144" "carram"
"4641" "-148.064772515182" "65.1893064295144" "castet"
"4642" "-148.064771383727" "65.1893064295144" "cerpur"
"4643" "-148.064770252273" "65.1893064295144" "cetisl"
"4644" "-148.064769120818" "65.1893064295144" "cetlae"
"4645" "-148.064767989364" "65.1893064295144" "claama"
"4646" "-148.064766857909" "65.1893064295144" "clacor"
"4647" "-148.064765726455" "65.1893064295144" "clagra"
"4648" "-148.064764595" "65.1893064295144" "clamit"
"4649" "-148.064763463545" "65.1893064295144" "claran"
"4650" "-148.064762332091" "65.1893064295144" "claste"
"4651" "-148.064761200636" "65.1893064295144" "clasty"
"4652" "-148.064760069182" "65.1893064295144" "clasul"
"4653" "-148.064758937727" "65.1893064295144" "claunc"
"4654" "-148.064795144273" "65.1893059541587" "dacarc"
"4655" "-148.064794012818" "65.1893059541587" "dead salix"
"4656" "-148.064792881364" "65.1893059541587" "dicranum"
"4657" "-148.064791749909" "65.1893059541587" "dryala"
"4658" "-148.064790618455" "65.1893059541587" "dryhyb"
"4659" "-148.064789487" "65.1893059541587" "dryoct"
"4660" "-148.064788355545" "65.1893059541587" "DUFI"
"4661" "-148.064787224091" "65.1893059541587" "empnig"
"4662" "-148.064786092636" "65.1893059541587" "equarv"
"4663" "-148.064784961182" "65.1893059541587" "equsyl"
"4664" "-148.064783829727" "65.1893059541587" "ERAN6"
"4665" "-148.064782698273" "65.1893059541587" "erivag"
"4666" "-148.064781566818" "65.1893059541587" "flaniv"
"4667" "-148.064780435364" "65.1893059541587" "gravel"
"4668" "-148.064779303909" "65.1893059541587" "grey_rhizocarpon"
"4669" "-148.064778172455" "65.1893059541587" "herlan"
"4670" "-148.064777041" "65.1893059541587" "hylspl"
"4671" "-148.064775909545" "65.1893059541587" "hypspl"
"4672" "-148.064774778091" "65.1893059541587" "icmeri"
"4673" "-148.064773646636" "65.1893059541587" "irisit"
"4674" "-148.064772515182" "65.1893059541587" "leddec"
"4675" "-148.064771383727" "65.1893059541587" "loipro"
"4676" "-148.064770252273" "65.1893059541587" "luparc"
"4677" "-148.064769120818" "65.1893059541587" "masric"
"4678" "-148.064767989364" "65.1893059541587" "melanelia"
"4679" "-148.064766857909" "65.1893059541587" "melhep"
"4680" "-148.064765726455" "65.1893059541587" "naparc"
"4681" "-148.064764595" "65.1893059541587" "neparc"
"4682" "-148.064763463545" "65.1893059541587" "orange_Porpidia"
"4683" "-148.064762332091" "65.1893059541587" "paramb"
"4684" "-148.064761200636" "65.1893059541587" "paromp"
"4685" "-148.064760069182" "65.1893059541587" "pedrac"
"4686" "-148.064758937727" "65.1893059541587" "pedsud"
"4687" "-148.064795144273" "65.1893054788029" "PEFR5"
"4688" "-148.064794012818" "65.1893054788029" "pelapt"
"4689" "-148.064792881364" "65.1893054788029" "pelleu"
"4690" "-148.064791749909" "65.1893054788029" "pelmal"
"4691" "-148.064790618455" "65.1893054788029" "pelsca"
"4692" "-148.064789487" "65.1893054788029" "petfri"
"4693" "-148.064788355545" "65.1893054788029" "picmar"
"4694" "-148.064787224091" "65.1893054788029" "pilaci"
"4695" "-148.064786092636" "65.1893054788029" "plagiomnium"
"4696" "-148.064784961182" "65.1893054788029" "plesch"
"4697" "-148.064783829727" "65.1893054788029" "poljun"
"4698" "-148.064782698273" "65.1893054788029" "polytrichum"
"4699" "-148.064781566818" "65.1893054788029" "popbal"
"4700" "-148.064780435364" "65.1893054788029" "quartz"
"4701" "-148.064779303909" "65.1893054788029" "raclan"
"4702" "-148.064778172455" "65.1893054788029" "rhigeo"
"4703" "-148.064777041" "65.1893054788029" "rhyrug"
"4704" "-148.064775909545" "65.1893054788029" "rosaci"
"4705" "-148.064774778091" "65.1893054788029" "rosasc"
"4706" "-148.064773646636" "65.1893054788029" "rubcam"
"4707" "-148.064772515182" "65.1893054788029" "rubcha"
"4708" "-148.064771383727" "65.1893054788029" "salala"
"4709" "-148.064770252273" "65.1893054788029" "salarb"
"4710" "-148.064769120818" "65.1893054788029" "salgla"
"4711" "-148.064767989364" "65.1893054788029" "sallan"
"4712" "-148.064766857909" "65.1893054788029" "Salova"
"4713" "-148.064765726455" "65.1893054788029" "salpul"
"4714" "-148.064764595" "65.1893054788029" "salric"
"4715" "-148.064763463545" "65.1893054788029" "SAPU15"
"4716" "-148.064762332091" "65.1893054788029" "SAPU6"
"4717" "-148.064761200636" "65.1893054788029" "sphagn"
"4718" "-148.064760069182" "65.1893054788029" "sphfus"
"4719" "-148.064758937727" "65.1893054788029" "spruce bark"
"4720" "-148.064795144273" "65.1893050034471" "stepas"
"4721" "-148.064794012818" "65.1893050034471" "stetas"
"4722" "-148.064792881364" "65.1893050034471" "toefeldia"
"4723" "-148.064791749909" "65.1893050034471" "tomnit"
"4724" "-148.064790618455" "65.1893050034471" "tragra"
"4725" "-148.064789487" "65.1893050034471" "umbarc"
"4726" "-148.064788355545" "65.1893050034471" "umbhyp"
"4727" "-148.064787224091" "65.1893050034471" "vaculi"
"4728" "-148.064786092636" "65.1893050034471" "vacvit"
"4729" "-148.064784961182" "65.1893050034471" "VAVI"
"4730" "-148.064783829727" "65.1893050034471" "wooly_salix"
"4731" "-148.064782698273" "65.1893050034471" "aleoch"
"4732" "-148.064781566818" "65.1893050034471" "alnfru"
"4733" "-148.064780435364" "65.1893050034471" "arccen"
"4734" "-148.064779303909" "65.1893050034471" "arcnig"
"4735" "-148.064778172455" "65.1893050034471" "arcrub"
"4736" "-148.064777041" "65.1893050034471" "arcsta"
"4737" "-148.064775909545" "65.1893050034471" "ARFU2"
"4738" "-148.064774778091" "65.1893050034471" "ARLA2"
"4739" "-148.064773646636" "65.1893050034471" "asachr"
"4740" "-148.064772515182" "65.1893050034471" "aulpal"
"4741" "-148.064771383727" "65.1893050034471" "aultur"
"4742" "-148.064770252273" "65.1893050034471" "bare rock"
"4743" "-148.064769120818" "65.1893050034471" "bare_soil"
"4744" "-148.064767989364" "65.1893050034471" "betnan"
"4745" "-148.064766857909" "65.1893050034471" "betneo"
"4746" "-148.064765726455" "65.1893050034471" "CAAQ"
"4747" "-148.064764595" "65.1893050034471" "calcan"
"4748" "-148.064763463545" "65.1893050034471" "carlin"
"4749" "-148.064762332091" "65.1893050034471" "carlyn"
"4750" "-148.064761200636" "65.1893050034471" "carram"
"4751" "-148.064760069182" "65.1893050034471" "castet"
"4752" "-148.064758937727" "65.1893050034471" "cerpur"
"4753" "-148.064795144273" "65.1893045280913" "cetisl"
"4754" "-148.064794012818" "65.1893045280913" "cetlae"
"4755" "-148.064792881364" "65.1893045280913" "claama"
"4756" "-148.064791749909" "65.1893045280913" "clacor"
"4757" "-148.064790618455" "65.1893045280913" "clagra"
"4758" "-148.064789487" "65.1893045280913" "clamit"
"4759" "-148.064788355545" "65.1893045280913" "claran"
"4760" "-148.064787224091" "65.1893045280913" "claste"
"4761" "-148.064786092636" "65.1893045280913" "clasty"
"4762" "-148.064784961182" "65.1893045280913" "clasul"
"4763" "-148.064783829727" "65.1893045280913" "claunc"
"4764" "-148.064782698273" "65.1893045280913" "dacarc"
"4765" "-148.064781566818" "65.1893045280913" "dead salix"
"4766" "-148.064780435364" "65.1893045280913" "dicranum"
"4767" "-148.064779303909" "65.1893045280913" "dryala"
"4768" "-148.064778172455" "65.1893045280913" "dryhyb"
"4769" "-148.064777041" "65.1893045280913" "dryoct"
"4770" "-148.064775909545" "65.1893045280913" "DUFI"
"4771" "-148.064774778091" "65.1893045280913" "empnig"
"4772" "-148.064773646636" "65.1893045280913" "equarv"
"4773" "-148.064772515182" "65.1893045280913" "equsyl"
"4774" "-148.064771383727" "65.1893045280913" "ERAN6"
"4775" "-148.064770252273" "65.1893045280913" "erivag"
"4776" "-148.064769120818" "65.1893045280913" "flaniv"
"4777" "-148.064767989364" "65.1893045280913" "gravel"
"4778" "-148.064766857909" "65.1893045280913" "grey_rhizocarpon"
"4779" "-148.064765726455" "65.1893045280913" "herlan"
"4780" "-148.064764595" "65.1893045280913" "hylspl"
"4781" "-148.064763463545" "65.1893045280913" "hypspl"
"4782" "-148.064762332091" "65.1893045280913" "icmeri"
"4783" "-148.064761200636" "65.1893045280913" "irisit"
"4784" "-148.064760069182" "65.1893045280913" "leddec"
"4785" "-148.064758937727" "65.1893045280913" "loipro"
"4786" "-148.064795144273" "65.1893040527356" "luparc"
"4787" "-148.064794012818" "65.1893040527356" "masric"
